datetime,open,high,low,close,volume
2026-03-18T00:15:00Z,74026.27,74026.27,73823.01,73936.39,0.02301
2026-03-18T00:20:00Z,73885.01,73948.68,73722.24,73722.24,0.03437
2026-03-18T00:25:00Z,73692.43,73800.8,73692.43,73800.8,0.04105
2026-03-18T00:30:00Z,73722.42,73731.17,73721.88,73731.17,0.00018
2026-03-18T00:35:00Z,73680.96,73680.96,73568.01,73636.61,0.06892
2026-03-18T00:40:00Z,73636.61,73696.38,73569.86,73696.38,0.02762
2026-03-18T00:45:00Z,73770.58,73837.57,73770.58,73810.71,0.03844
2026-03-18T00:50:00Z,73880.88,73884.37,73862.83,73862.83,0.00115
2026-03-18T00:55:00Z,73817.86,73858.07,73817.86,73858.07,0.00507
2026-03-18T01:00:00Z,73853.94,73963.64,73844.72,73947.35,0.00302
2026-03-18T01:05:00Z,73986.37,73986.37,73877.1,73920.19,0.00033
2026-03-18T01:10:00Z,73997.11,73997.11,73859.2,73914.51,0.00267
2026-03-18T01:15:00Z,73923.61,73951.88,73923.61,73951.88,0.00092
2026-03-18T01:20:00Z,73974.25,73974.25,73974.25,73974.25,0.00746
2026-03-18T01:25:00Z,73974.25,74043.33,73974.25,73974.25,1.15896
2026-03-18T01:30:00Z,74005.79,74113.27,74005.79,74113.27,0.02398
2026-03-18T01:35:00Z,74147.1,74164.57,74113.27,74164.57,0.10129
2026-03-18T01:40:00Z,74193.83,74196.74,74155.66,74155.66,0.03072
2026-03-18T01:45:00Z,74196.74,74196.74,74131.43,74131.43,0.00916
2026-03-18T01:50:00Z,74117.45,74117.45,74027.61,74027.61,0.04129
2026-03-18T01:55:00Z,74026.72,74099.84,74026.72,74099.84,0.01048
2026-03-18T02:00:00Z,74114.84,74125.06,74112.82,74112.82,0.00054
2026-03-18T02:05:00Z,74090.62,74208.53,74090.62,74208.53,0.03229
2026-03-18T02:10:00Z,74222.35,74329.86,74218.71,74329.86,1.31877
2026-03-18T02:15:00Z,74329.86,74329.86,74329.86,74329.86,0.0
2026-03-18T02:20:00Z,74239.14,74239.14,74239.14,74239.14,0.00034
2026-03-18T02:25:00Z,74239.14,74239.14,74239.14,74239.14,0.0
2026-03-18T02:30:00Z,74243.93,74394.59,74243.93,74394.59,0.11724
2026-03-18T02:35:00Z,74281.97,74342.47,74281.97,74342.47,0.01938
2026-03-18T02:40:00Z,74302.19,74403.47,74302.19,74397.2,0.0002
2026-03-18T02:45:00Z,74416.34,74445.82,74416.34,74445.82,0.00219
2026-03-18T02:50:00Z,74397.4,74400.0,74366.98,74366.98,0.00228
2026-03-18T02:55:00Z,74365.0,74365.0,74365.0,74365.0,0.00135
2026-03-18T03:00:00Z,74354.42,74396.78,74343.87,74388.34,0.04782
2026-03-18T03:05:00Z,74367.77,74367.77,74279.86,74291.9,0.02334
2026-03-18T03:10:00Z,74300.75,74304.57,74289.38,74304.57,0.00598
2026-03-18T03:15:00Z,74295.12,74295.12,74282.04,74282.04,0.00089
2026-03-18T03:20:00Z,74474.25,74526.27,74474.25,74526.27,0.01401
2026-03-18T03:25:00Z,74526.27,74609.55,74503.21,74564.14,0.02218
2026-03-18T03:30:00Z,74491.64,74546.8,74491.64,74536.1,0.02064
2026-03-18T03:35:00Z,74530.61,74530.61,74530.61,74530.61,7e-05
